Beginning text output: 
Time Stamp: 115.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 115.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 116.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 116.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 117.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 117.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 118.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 118.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 119.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 119.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 120.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 120.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 121.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 121.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 122.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 122.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 123.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 123.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 124.0, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
Time Stamp: 124.5, Current State: 0, Forward Distance: 0.0, Right Distance: 0.0, Total Left Encoder Movement: 0, Total Right Encoder Movement: 0, Rotation Angle: 90.0, Emergency Stopped: False
